category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
C2,CGP,AntiIL5,36,35,21697,LINDSTEDT_DENDRITIC_CELL_MATURATION_A,2,61,0.03278688524590164,0.04040611556838642,0.027920968498443485,6373/3627,CXCL11/CXCL10,ENSG00000169248/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,MIKKELSEN_MEF_ICP_WITH_H3K27ME3,3,206,0.014563106796116505,0.04042452023720235,0.027933686280665438,8820/5368/553,HESX1/PNOC/AVPR1B,ENSG00000163666/ENSG00000168081/ENSG00000198049
C2,CGP,AntiIL5,36,35,21697,LEE_LIVER_CANCER_E2F1_UP,2,63,0.031746031746031744,0.041498046474547,0.028675502014088826,3433/3627,IFIT2/CXCL10,ENSG00000119922/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,2,63,0.031746031746031744,0.041498046474547,0.028675502014088826,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DNA_METHYLATION,2,65,0.03076923076923077,0.04358860166409719,0.03012009337781192,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,2,67,0.029850746268656716,0.045702801131743215,0.03158102313820085,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,2,68,0.029411764705882353,0.045971178568739904,0.03176647422298518,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,2,68,0.029411764705882353,0.045971178568739904,0.03176647422298518,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,2,69,0.028985507246376812,0.04676432782282299,0.03231454708340001,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,GAURNIER_PSMD4_TARGETS,2,73,0.0273972602739726,0.0504734589540122,0.03487758814819261,6373/3627,CXCL11/CXCL10,ENSG00000169248/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,2,73,0.0273972602739726,0.0504734589540122,0.03487758814819261,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,2,73,0.0273972602739726,0.0504734589540122,0.03487758814819261,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,2,74,0.02702702702702703,0.05126600612366919,0.03542524496316337,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_PEPTIDE_GPCRS,2,75,0.02666666666666667,0.052057743633506216,0.0359723422963327,3579/553,CXCR2/AVPR1B,ENSG00000180871/ENSG00000198049
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,2,76,0.02631578947368421,0.05284864542949433,0.03651886214414564,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE,2,78,0.02564102564102564,0.05332829121200272,0.03685030144721753,91543/3434,RSAD2/IFIT1,ENSG00000134321/ENSG00000185745
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,2,78,0.02564102564102564,0.05332829121200272,0.03685030144721753,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_SENSORY_PROCESSING_OF_SOUND,2,77,0.025974025974025976,0.05332829121200272,0.03685030144721753,53405/23136,CLIC5/EPB41L3,ENSG00000112782/ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,SEKI_INFLAMMATORY_RESPONSE_LPS_UP,2,78,0.02564102564102564,0.05332829121200272,0.03685030144721753,91543/3627,RSAD2/CXCL10,ENSG00000134321/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_MEIOTIC_SYNAPSIS,2,79,0.02531645569620253,0.054111771771518775,0.03739169315769676,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,2,80,0.025,0.05489443664293137,0.03793252122077954,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,2,82,0.024390243902439025,0.057010728374720834,0.03939489675343384,4600/3434,MX2/IFIT1,ENSG00000183486/ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,HINATA_NFKB_TARGETS_KERATINOCYTE_UP,2,84,0.023809523809523808,0.05914301700426179,0.04086832627808685,6373/3627,CXCL11/CXCL10,ENSG00000169248/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,HILLION_HMGA1B_TARGETS,2,85,0.023529411764705882,0.059925404290702235,0.04140896252759998,5368/3627,PNOC/CXCL10,ENSG00000168081/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_MEIOTIC_RECOMBINATION,2,87,0.022988505747126436,0.062072636173383336,0.04289271796689044,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,2,91,0.02197802197802198,0.06519001289079292,0.045046851713730345,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_BASE_EXCISION_REPAIR,2,91,0.02197802197802198,0.06519001289079292,0.045046851713730345,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,2,91,0.02197802197802198,0.06519001289079292,0.045046851713730345,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,2,90,0.022222222222222223,0.06519001289079292,0.045046851713730345,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,2,92,0.021739130434782608,0.0659664743104577,0.04558339313905058,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP,AntiIL5,36,35,21697,"NABA_CORE_MATRISOME",3,275,0.01090909090909091,0.06611177936780765,0.045683800165854896,7784/1293/163175,ZP3/COL6A3/LGI4,ENSG00000188372/ENSG00000163359/ENSG00000153902
C2,CGP,AntiIL5,36,35,21697,GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN,2,94,0.02127659574468085,0.06633137007129569,0.045835539204077055,6373/8349,CXCL11/H2BC21,ENSG00000169248/ENSG00000184678
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_HDACS_DEACETYLATE_HISTONES,2,94,0.02127659574468085,0.06633137007129569,0.045835539204077055,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,2,94,0.02127659574468085,0.06633137007129569,0.045835539204077055,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,2,95,0.021052631578947368,0.06710113068642906,0.04636745031664381,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,2,98,0.02040816326530612,0.06999677510118686,0.048368365162078805,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,2,98,0.02040816326530612,0.06999677510118686,0.048368365162078805,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:KEGG,AntiIL5,36,35,21697,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,2,102,0.0196078431372549,0.07428385180335662,0.05133077151735204,6373/3627,CXCL11/CXCL10,ENSG00000169248/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,2,102,0.0196078431372549,0.07428385180335662,0.05133077151735204,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,BOUDOUKHA_BOUND_BY_IGF2BP2,2,106,0.018867924528301886,0.07624719937203267,0.05268746133634046,23136/51257,EPB41L3/MARCHF2,ENSG00000082397/ENSG00000099785
C2,CGP,AntiIL5,36,35,21697,BROWNE_HCMV_INFECTION_8HR_UP,2,105,0.01904761904761905,0.07624719937203267,0.05268746133634046,4600/3627,MX2/CXCL10,ENSG00000183486/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP,3,300,0.01,0.07624719937203267,0.05268746133634046,4600/6373/3627,MX2/CXCL11/CXCL10,ENSG00000183486/ENSG00000169248/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,2,106,0.018867924528301886,0.07624719937203267,0.05268746133634046,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,2,107,0.018691588785046728,0.07624719937203267,0.05268746133634046,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,WALLACE_PROSTATE_CANCER_RACE_UP,3,304,0.009868421052631578,0.07624719937203267,0.05268746133634046,91543/4600/3434,RSAD2/MX2/IFIT1,ENSG00000134321/ENSG00000183486/ENSG00000185745
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,2,104,0.019230769230769232,0.07624719937203267,0.05268746133634046,6373/3627,CXCL11/CXCL10,ENSG00000169248/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,ZHU_CMV_ALL_UP,2,107,0.018691588785046728,0.07624719937203267,0.05268746133634046,4600/3627,MX2/CXCL10,ENSG00000183486/ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,2,109,0.01834862385321101,0.07836205461265057,0.054148844241413877,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,HORIUCHI_WTAP_TARGETS_UP,3,311,0.00964630225080386,0.07859481150584527,0.0543096812283716,91543/3433/2673,RSAD2/IFIT2/GFPT1,ENSG00000134321/ENSG00000119922/ENSG00000198380
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_AMYLOID_FIBER_FORMATION,2,110,0.01818181818181818,0.07859481150584527,0.0543096812283716,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,2,111,0.018018018018018018,0.07925699941833446,0.05476725869120315,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,2,112,0.017857142857142856,0.08000631288671231,0.05528504065197165,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TELOMERE_MAINTENANCE,2,113,0.017699115044247787,0.08075436044401375,0.05580194785745151,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_HCMV_LATE_EVENTS,2,116,0.017241379310344827,0.0842295261304527,0.05820331681591307,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,2,119,0.01680672268907563,0.08657321780586688,0.059822827637945726,8370/2673,H4C14/GFPT1,ENSG00000270882/ENSG00000198380
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_MATURATION_OF_NUCLEOPROTEIN,1,10,0.1,0.08657321780586688,0.059822827637945726,83666,PARP9,ENSG00000138496
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_MEIOSIS,2,119,0.01680672268907563,0.08657321780586688,0.059822827637945726,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_MRNA_EDITING,1,10,0.1,0.08657321780586688,0.059822827637945726,200315/200315,APOBEC3A/APOBEC3A,ENSG00000128383/ENSG00000262156
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,2,120,0.016666666666666666,0.08657321780586688,0.059822827637945726,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,2,122,0.01639344262295082,0.08867802031090401,0.061277264017486406,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION,2,125,0.016,0.09056228885311045,0.06257930955860039,3433/3627,IFIT2/CXCL10,ENSG00000119922/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN,2,126,0.015873015873015872,0.09056228885311045,0.06257930955860039,284013/55323,VMO1/LARP6,ENSG00000182853/ENSG00000166173
C2,CGP,AntiIL5,36,35,21697,DORN_ADENOVIRUS_INFECTION_32HR_UP,1,11,0.09090909090909091,0.09056228885311045,0.06257930955860039,3433,IFIT2,ENSG00000119922
C2,CGP,AntiIL5,36,35,21697,MISSIAGLIA_REGULATED_BY_METHYLATION_UP,2,125,0.016,0.09056228885311045,0.06257930955860039,4600/3434,MX2/IFIT1,ENSG00000183486/ENSG00000185745
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,1,11,0.09090909090909091,0.09056228885311045,0.06257930955860039,7784,ZP3,ENSG00000188372
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,2,126,0.015873015873015872,0.09056228885311045,0.06257930955860039,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,2,130,0.015384615384615385,0.09517676918443446,0.0657679545979763,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,LOPEZ_MESOTHELIOMA_SURVIVAL_UP,1,12,0.08333333333333333,0.09544918378383485,0.06595619539621639,2766,GMPR,ENSG00000137198
C2,CGP,AntiIL5,36,35,21697,MIZUKAMI_HYPOXIA_UP,1,12,0.08333333333333333,0.09544918378383485,0.06595619539621639,3579,CXCR2,ENSG00000180871
C2,CGP,AntiIL5,36,35,21697,PETRETTO_BLOOD_PRESSURE_UP,1,12,0.08333333333333333,0.09544918378383485,0.06595619539621639,6262,RYR2,ENSG00000198626
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,1,12,0.08333333333333333,0.09544918378383485,0.06595619539621639,8794,TNFRSF10C,ENSG00000173535
C2,CGP,AntiIL5,36,35,21697,ALCALAY_AML_BY_NPM1_LOCALIZATION_UP,2,140,0.014285714285714285,0.09648674647586848,0.0666731600148618,8349/23136,H2BC21/EPB41L3,ENSG00000184678/ENSG00000082397
C2,CGP,AntiIL5,36,35,21697,CONRAD_GERMLINE_STEM_CELL,1,13,0.07692307692307693,0.09648674647586848,0.0666731600148618,7784,ZP3,ENSG00000188372
C2,CGP,AntiIL5,36,35,21697,DORN_ADENOVIRUS_INFECTION_48HR_UP,1,14,0.07142857142857142,0.09648674647586848,0.0666731600148618,3433,IFIT2,ENSG00000119922
C2,CGP,AntiIL5,36,35,21697,GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3,1,14,0.07142857142857142,0.09648674647586848,0.0666731600148618,4600,MX2,ENSG00000183486
C2,CGP,AntiIL5,36,35,21697,GRANDVAUX_IRF3_TARGETS_UP,1,13,0.07692307692307693,0.09648674647586848,0.0666731600148618,3434,IFIT1,ENSG00000185745
C2,CP:KEGG,AntiIL5,36,35,21697,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,2,139,0.014388489208633094,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP,2,143,0.013986013986013986,0.09648674647586848,0.0666731600148618,91543/83666,RSAD2/PARP9,ENSG00000134321/ENSG00000138496
C2,CGP,AntiIL5,36,35,21697,MARTINELLI_IMMATURE_NEUTROPHIL_DN,1,13,0.07692307692307693,0.09648674647586848,0.0666731600148618,3579,CXCR2,ENSG00000180871
C2,CGP,AntiIL5,36,35,21697,ONDER_CDH1_TARGETS_1_UP,2,139,0.014388489208633094,0.09648674647586848,0.0666731600148618,2673/7784,GFPT1/ZP3,ENSG00000198380/ENSG00000188372
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_CHROMOSOME_MAINTENANCE,2,140,0.014285714285714285,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_GENE_SILENCING_BY_RNA,2,140,0.014285714285714285,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_HATS_ACETYLATE_HISTONES,2,142,0.014084507042253521,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_HCMV_EARLY_EVENTS,2,138,0.014492753623188406,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_HOMOLOGY_DIRECTED_REPAIR,2,138,0.014492753623188406,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_LGI_ADAM_INTERACTIONS,1,14,0.07142857142857142,0.09648674647586848,0.0666731600148618,163175,LGI4,ENSG00000153902
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_MITOTIC_PROPHASE,2,143,0.013986013986013986,0.09648674647586848,0.0666731600148618,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_PURINE_SALVAGE,1,13,0.07692307692307693,0.09648674647586848,0.0666731600148618,2766,GMPR,ENSG00000137198
C2,CGP,AntiIL5,36,35,21697,SABATES_COLORECTAL_ADENOMA_UP,2,141,0.014184397163120567,0.09648674647586848,0.0666731600148618,6373/8794,CXCL11/TNFRSF10C,ENSG00000169248/ENSG00000173535
C2,CGP,AntiIL5,36,35,21697,TSAI_DNAJB4_TARGETS_UP,1,13,0.07692307692307693,0.09648674647586848,0.0666731600148618,3434,IFIT1,ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,TSENG_IRS1_TARGETS_DN,2,135,0.014814814814814815,0.09648674647586848,0.0666731600148618,91543/1293,RSAD2/COL6A3,ENSG00000134321/ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP,2,140,0.014285714285714285,0.09648674647586848,0.0666731600148618,2673/166824,GFPT1/RASSF6,ENSG00000198380/ENSG00000169435
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING,1,13,0.07692307692307693,0.09648674647586848,0.0666731600148618,6262,RYR2,ENSG00000198626
C2,CGP,AntiIL5,36,35,21697,ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR,1,14,0.07142857142857142,0.09648674647586848,0.0666731600148618,50674,NEUROG3,ENSG00000122859
C2,CGP,AntiIL5,36,35,21697,BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP,2,144,0.013888888888888888,0.09663351678349599,0.0667745795420331,83666/7784,PARP9/ZP3,ENSG00000138496/ENSG00000188372
C2,CGP,AntiIL5,36,35,21697,BROWNE_HCMV_INFECTION_24HR_DN,2,146,0.0136986301369863,0.09663351678349599,0.0667745795420331,3579/1293,CXCR2/COL6A3,ENSG00000180871/ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_SALMON_DN,1,15,0.06666666666666667,0.09663351678349599,0.0667745795420331,2766,GMPR,ENSG00000137198
C2,CGP,AntiIL5,36,35,21697,JOHNSTONE_PARVB_TARGETS_2_UP,2,146,0.0136986301369863,0.09663351678349599,0.0667745795420331,3433/3434,IFIT2/IFIT1,ENSG00000119922/ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,LEE_SP4_THYMOCYTE,1,15,0.06666666666666667,0.09663351678349599,0.0667745795420331,91543,RSAD2,ENSG00000134321
C2,CGP,AntiIL5,36,35,21697,RAY_TARGETS_OF_P210_BCR_ABL_FUSION_DN,1,15,0.06666666666666667,0.09663351678349599,0.0667745795420331,4600,MX2,ENSG00000183486
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,2,148,0.013513513513513514,0.09663351678349599,0.0667745795420331,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,SANCHEZ_MDM2_TARGETS,1,15,0.06666666666666667,0.09663351678349599,0.0667745795420331,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,VECCHI_GASTRIC_CANCER_EARLY_DN,3,384,0.0078125,0.09663351678349599,0.0667745795420331,2766/5368/55323,GMPR/PNOC/LARP6,ENSG00000137198/ENSG00000168081/ENSG00000166173
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_COVID19_ADVERSE_OUTCOME_PATHWAY,1,15,0.06666666666666667,0.09663351678349599,0.0667745795420331,3627,CXCL10,ENSG00000169245
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,2,145,0.013793103448275862,0.09663351678349599,0.0667745795420331,6373/3627,CXCL11/CXCL10,ENSG00000169248/ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,ZHENG_RESPONSE_TO_ARSENITE_UP,1,15,0.06666666666666667,0.09663351678349599,0.0667745795420331,8349,H2BC21,ENSG00000184678
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,2,150,0.013333333333333334,0.09773593649658228,0.06753636091220838,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CGP,AntiIL5,36,35,21697,KOINUMA_COLON_CANCER_MSI_UP,1,16,0.0625,0.10136040165789763,0.07004089707385736,3627,CXCL10,ENSG00000169245
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,1,16,0.0625,0.10136040165789763,0.07004089707385736,50674,NEUROG3,ENSG00000122859
C2,CGP,AntiIL5,36,35,21697,JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN,3,402,0.007462686567164179,0.10538104710009931,0.07281919716917648,4600/3627/3434,MX2/CXCL10/IFIT1,ENSG00000183486/ENSG00000169245/ENSG00000185745
C2,CGP,AntiIL5,36,35,21697,KASLER_HDAC7_TARGETS_1_DN,1,17,0.058823529411764705,0.10538104710009931,0.07281919716917648,1293,COL6A3,ENSG00000163359
C2,CGP,AntiIL5,36,35,21697,LEI_HOXC8_TARGETS_DN,1,17,0.058823529411764705,0.10538104710009931,0.07281919716917648,3627,CXCL10,ENSG00000169245
C2,CGP,AntiIL5,36,35,21697,PIEPOLI_LGI1_TARGETS_UP,1,17,0.058823529411764705,0.10538104710009931,0.07281919716917648,6262,RYR2,ENSG00000198626
C2,CP:REACTOME,AntiIL5,36,35,21697,REACTOME_HCMV_INFECTION,2,162,0.012345679012345678,0.1080724176827653,0.07467895706440997,8349/8370,H2BC21/H4C14,ENSG00000184678/ENSG00000270882
C2,CP:WIKIPATHWAYS,AntiIL5,36,35,21697,WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,2,162,0.012345679012345678,0.1080724176827653,0.07467895706440997,9722/6262,NOS1AP/RYR2,ENSG00000198929/ENSG00000198626
C2,CGP,AntiIL5,36,35,21697,HAHTOLA_MYCOSIS_FUNGOIDES_UP,1,18,0.05555555555555555,0.10867735089477784,0.0750969710436968,8349,H2BC21,ENSG00000184678
C2,CGP,AntiIL5,36,35,21697,PODAR_RESPONSE_TO_ADAPHOSTIN_DN,1,18,0.05555555555555555,0.10867735089477784,0.0750969710436968,3627,CXCL10,ENSG00000169245
